时间,海域,地图点,状态,战况,敌舰队,捞！,大破舰,旗舰,旗舰 (第二舰队),MVP,MVP (第二舰队)
2016/05/27 20:55:26,北太平洋前線海域(34-3 甲),4(道中),出撃,勝利S,深海第二水雷戦隊,伊8,无,熊野改(Lv.91),阿武隈改二(Lv.98),熊野改(Lv.91),筑摩改二(Lv.95)
2016/05/27 20:51:29,北太平洋前線海域(34-3 甲),6(道中),進撃,勝利S,深海第一水雷戦隊,高雄,阿武隈改二,熊野改(Lv.91),阿武隈改二(Lv.98),熊野改(Lv.91),高雄改(Lv.83)
2016/05/27 20:49:53,北太平洋前線海域(34-3 甲),4(道中),出撃,完全勝利!!!S,深海第二水雷戦隊,時雨,无,熊野改(Lv.91),阿武隈改二(Lv.98),熊野改(Lv.91),阿武隈改二(Lv.98)
2016/05/27 20:46:08,北太平洋前線海域(34-3 甲),6(道中),進撃,勝利S,深海第一水雷戦隊,,无,熊野改(Lv.91),阿武隈改二(Lv.98),熊野改(Lv.91),阿武隈改二(Lv.98)
2016/05/27 20:44:12,北太平洋前線海域(34-3 甲),4(道中),出撃,勝利S,深海第二水雷戦隊,,无,熊野改(Lv.91),阿武隈改二(Lv.98),Z3 zwei(Lv.77),筑摩改二(Lv.95)
2016/05/27 20:39:56,北太平洋前線海域(34-3 甲),6(道中),進撃,勝利S,深海第一水雷戦隊,夕立,陽炎改 & 天津風改,熊野改(Lv.91),阿武隈改二(Lv.98),熊野改(Lv.91),阿武隈改二(Lv.98)
2016/05/27 20:38:08,北太平洋前線海域(34-3 甲),4(道中),出撃,勝利S,深海第二水雷戦隊,那珂,无,熊野改(Lv.91),阿武隈改二(Lv.98),熊野改(Lv.91),筑摩改二(Lv.95)
2016/05/27 20:34:20,北太平洋前線海域(34-3 甲),6(道中),進撃,勝利S,深海第一水雷戦隊,那珂,无,熊野改(Lv.91),阿武隈改二(Lv.98),熊野改(Lv.91),阿武隈改二(Lv.98)
2016/05/27 20:31:22,北太平洋前線海域(34-3 甲),4(道中),出撃,勝利S,深海第二水雷戦隊,涼風,无,熊野改(Lv.91),阿武隈改二(Lv.98),熊野改(Lv.91),阿武隈改二(Lv.98)
2016/05/17 03:53:42,鎮守府正面海域(1-1),3(Boss点),進撃,勝利A,敵主力艦隊,吹雪,无,島風改(Lv.92),,島風改(Lv.92),
2016/05/17 03:52:51,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,夕立,无,島風改(Lv.92),,島風改(Lv.92),
2016/05/17 03:51:30,鎮守府正面海域(1-1),1(道中),出撃,勝利S,敵偵察艦,長月,深雪,島風改(Lv.92),,島風改(Lv.92),
2016/05/17 03:50:17,鎮守府正面海域(1-1),2(道中),進撃,勝利S,敵はぐれ艦隊,磯波,无,島風改(Lv.92),,島風改(Lv.92),
2016/05/17 03:49:16,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,,无,島風改(Lv.92),,島風改(Lv.92),
2016/05/17 03:47:26,鎮守府正面海域(1-1),3(Boss点),進撃,勝利A,敵主力艦隊,若葉,无,夕立改二(Lv.93),,夕立改二(Lv.93),
2016/05/17 03:46:28,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,深雪,无,夕立改二(Lv.93),,夕立改二(Lv.93),
2016/05/17 03:44:57,鎮守府正面海域(1-1),3(Boss点),進撃,戦術的敗北C,敵主力艦隊,,无,夕立改二(Lv.93),,夕立改二(Lv.93),
2016/05/17 03:43:57,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,白雪,无,夕立改二(Lv.93),,夕立改二(Lv.93),
2016/05/17 03:42:05,鎮守府正面海域(1-1),2(道中),進撃,完全勝利!!!S,敵はぐれ艦隊,荒潮,无,赤城改(Lv.105),,赤城改(Lv.105),
2016/05/17 03:41:01,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,電,无,赤城改(Lv.105),,赤城改(Lv.105),
2016/05/17 03:39:36,鎮守府正面海域(1-1),3(Boss点),進撃,完全勝利!!!S,敵主力艦隊,大潮,无,赤城改(Lv.105),,赤城改(Lv.105),
2016/05/17 03:38:22,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,,无,赤城改(Lv.105),,赤城改(Lv.105),
2016/05/17 03:36:38,南方ラバウル基地戦域(34-5 甲),1(道中),出撃,敗北D,南方海域潜水艦哨戒線,,无,まるゆ(Lv.19),,まるゆ(Lv.19),
2016/05/17 03:34:54,南方ラバウル基地戦域(34-5 甲),1(道中),出撃,敗北D,南方海域潜水艦哨戒線,,无,まるゆ(Lv.19),,まるゆ(Lv.19),
2016/05/17 03:33:32,南方ラバウル基地戦域(34-5 甲),1(道中),出撃,敗北D,南方海域潜水艦哨戒線,,无,まるゆ(Lv.19),,まるゆ(Lv.19),
2016/05/17 03:32:04,南方ラバウル基地戦域(34-5 甲),1(道中),出撃,敗北D,南方海域潜水艦哨戒線,,无,まるゆ(Lv.19),,まるゆ(Lv.19),
2016/05/17 03:30:38,南方ラバウル基地戦域(34-5 甲),1(道中),出撃,敗北D,南方海域潜水艦哨戒線,,无,まるゆ(Lv.19),,まるゆ(Lv.19),
2016/05/17 03:29:18,南方ラバウル基地戦域(34-5 甲),1(道中),出撃,敗北D,南方海域潜水艦哨戒線,,无,まるゆ(Lv.19),,まるゆ(Lv.19),
2016/05/17 03:27:46,南方ラバウル基地戦域(34-5 甲),1(道中),出撃,敗北D,南方海域潜水艦哨戒線,,无,まるゆ(Lv.18),,まるゆ(Lv.18),
2016/05/17 03:26:08,南方ラバウル基地戦域(34-5 甲),1(道中),出撃,敗北D,南方海域潜水艦哨戒線,,无,まるゆ(Lv.18),,まるゆ(Lv.18),
2016/05/17 03:24:26,南方ラバウル基地戦域(34-5 甲),1(道中),出撃,敗北D,南方海域潜水艦哨戒線,,无,まるゆ(Lv.18),,まるゆ(Lv.18),
2016/05/17 03:22:41,南方ラバウル基地戦域(34-5 甲),1(道中),出撃,敗北D,南方海域潜水艦哨戒線,,无,まるゆ(Lv.18),,まるゆ(Lv.18),
2016/05/17 03:20:36,南方ラバウル基地戦域(34-5 甲),1(道中),出撃,敗北D,南方海域潜水艦哨戒線,,无,まるゆ(Lv.18),,まるゆ(Lv.18),
2016/05/17 03:18:54,南方ラバウル基地戦域(34-5 甲),1(道中),出撃,敗北D,南方海域潜水艦哨戒線,,无,まるゆ(Lv.18),,まるゆ(Lv.18),
2016/05/17 03:17:01,南方ラバウル基地戦域(34-5 甲),1(道中),出撃,敗北D,南方海域潜水艦哨戒線,,无,まるゆ(Lv.18),,まるゆ(Lv.18),
2016/05/17 03:14:46,南方ラバウル基地戦域(34-5 甲),1(道中),出撃,敗北D,南方海域潜水艦哨戒線,,无,まるゆ(Lv.17),,まるゆ(Lv.17),
2016/05/17 03:12:56,南方ラバウル基地戦域(34-5 甲),1(道中),出撃,敗北D,南方海域潜水艦哨戒線,,无,まるゆ(Lv.17),,まるゆ(Lv.17),
2016/05/17 03:11:01,南方ラバウル基地戦域(34-5 甲),1(道中),出撃,敗北D,南方海域潜水艦哨戒線,,无,まるゆ(Lv.17),,まるゆ(Lv.17),
2016/05/17 03:08:45,南方ラバウル基地戦域(34-5 甲),1(道中),出撃,敗北D,南方海域潜水艦哨戒線,,无,まるゆ(Lv.17),,まるゆ(Lv.17),
2016/05/17 03:01:56,北太平洋戦域(34-7 甲),14(Boss点),進撃,戦術的敗北C,北太平洋深海中枢泊地,,大鳳改 & 瑞鶴改二甲 & 大淀改 & 鳥海改二,加賀改(Lv.118),大淀改(Lv.96),加賀改(Lv.118),Bismarck drei(Lv.115)
2016/05/17 02:59:22,北太平洋戦域(34-7 甲),12(道中),進撃,勝利A,空母機動部隊 主力艦隊,,大鳳改,加賀改(Lv.118),大淀改(Lv.96),大和改(Lv.125),Bismarck drei(Lv.115)
2016/05/17 02:57:20,北太平洋戦域(34-7 甲),17(道中),進撃,完全勝利!!!S,深海中枢泊地航空隊,,无,加賀改(Lv.118),大淀改(Lv.96),加賀改(Lv.118),大淀改(Lv.96)
2016/05/17 02:55:36,北太平洋戦域(34-7 甲),6(道中),進撃,完全勝利!!!S,護衛空母群 A集団,由良,无,加賀改(Lv.118),大淀改(Lv.96),武蔵改(Lv.118),Roma改(Lv.115)
2016/05/17 02:53:42,北太平洋戦域(34-7 甲),1(道中),出撃,勝利S,高速空母任務部隊,,无,加賀改(Lv.118),大淀改(Lv.96),大鳳改(Lv.96),雪風改(Lv.97)
2016/05/17 02:42:59,北太平洋戦域(34-7 甲),14(Boss点),進撃,戦術的敗北C,北太平洋深海中枢泊地,,翔鶴改二甲 & 大淀改 & 鳥海改二 & Italia,加賀改(Lv.118),大淀改(Lv.96),加賀改(Lv.118),照月改(Lv.77)
2016/05/17 02:39:58,北太平洋戦域(34-7 甲),12(道中),進撃,勝利A,空母機動部隊 主力艦隊,,鳥海改二,加賀改(Lv.118),大淀改(Lv.96),瑞鶴改二甲(Lv.97),照月改(Lv.77)
2016/05/17 02:37:56,北太平洋戦域(34-7 甲),17(道中),進撃,完全勝利!!!S,深海中枢泊地航空隊,,无,加賀改(Lv.118),大淀改(Lv.96),加賀改(Lv.118),大淀改(Lv.96)
2016/05/17 02:36:24,北太平洋戦域(34-7 甲),6(道中),進撃,勝利S,護衛空母群 A集団,羽黒,无,加賀改(Lv.118),大淀改(Lv.96),大鳳改(Lv.96),雪風改(Lv.97)
2016/05/17 02:33:39,北太平洋戦域(34-7 甲),1(道中),出撃,完全勝利!!!S,高速空母任務部隊,鳥海,无,加賀改(Lv.118),大淀改(Lv.96),大鳳改(Lv.96),Roma改(Lv.115)
2016/05/17 02:26:07,北太平洋戦域(34-7 甲),21(Boss点),進撃,戦術的敗北C,北太平洋深海中枢泊地,,照月改 & 鳥海改二 & Roma改 & Italia,加賀改(Lv.118),大淀改(Lv.96),加賀改(Lv.118),大淀改(Lv.96)
2016/05/17 02:24:41,北太平洋戦域(34-7 甲),20(道中),進撃,完全勝利!!!S,中枢泊地 再編成巡洋艦戦隊,,鳥海改二,加賀改(Lv.118),大淀改(Lv.96),大鳳改(Lv.96),Italia(Lv.106)
2016/05/17 02:23:10,北太平洋戦域(34-7 甲),11(道中),進撃,戦術的勝利B,深海中枢泊地潜水艦隊旗艦,,鳥海改二,加賀改(Lv.118),大淀改(Lv.96),加賀改(Lv.118),綾波改二(Lv.98)
2016/05/17 02:20:42,北太平洋戦域(34-7 甲),6(道中),進撃,勝利S,護衛空母群 A集団,高雄,无,加賀改(Lv.118),大淀改(Lv.96),大和改(Lv.125),Italia(Lv.105)
2016/05/17 02:17:56,北太平洋戦域(34-7 甲),1(道中),出撃,勝利S,高速空母任務部隊,黒潮,无,加賀改(Lv.118),大淀改(Lv.96),大和改(Lv.125),Italia(Lv.105)
2016/05/17 01:50:11,鎮守府正面海域(1-1),2(道中),進撃,完全勝利!!!S,敵はぐれ艦隊,白雪,无,雲龍改(Lv.54),,雲龍改(Lv.54),
2016/05/17 01:48:56,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,菊月,无,雲龍改(Lv.54),,雲龍改(Lv.54),
2016/05/17 01:47:06,鎮守府正面海域(1-1),3(Boss点),進撃,勝利S,敵主力艦隊,雷,无,雲龍改(Lv.53),,雲龍改(Lv.53),
2016/05/17 01:46:03,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,,无,雲龍改(Lv.53),,雲龍改(Lv.53),
2016/05/17 01:43:29,鎮守府正面海域(1-1),2(道中),進撃,完全勝利!!!S,敵はぐれ艦隊,,无,蒼龍改二(Lv.94),,蒼龍改二(Lv.94),
2016/05/17 01:42:12,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,白雪,无,蒼龍改二(Lv.94),,蒼龍改二(Lv.94),
2016/05/17 01:40:56,鎮守府正面海域(1-1),2(道中),進撃,完全勝利!!!S,敵はぐれ艦隊,磯波,无,蒼龍改二(Lv.94),,蒼龍改二(Lv.94),
2016/05/17 01:39:59,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,,无,蒼龍改二(Lv.94),,蒼龍改二(Lv.94),
2016/05/17 01:37:38,鎮守府正面海域(1-1),3(Boss点),進撃,勝利A,敵主力艦隊,睦月,无,飛龍改二(Lv.97),,飛龍改二(Lv.97),
2016/05/17 01:36:33,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,涼風,无,飛龍改二(Lv.97),,飛龍改二(Lv.97),
2016/05/17 01:34:13,鎮守府正面海域(1-1),3(Boss点),進撃,勝利S,敵主力艦隊,陽炎,无,飛龍改二(Lv.97),,飛龍改二(Lv.97),
2016/05/17 01:33:07,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,初雪,无,飛龍改二(Lv.97),,飛龍改二(Lv.97),
2016/05/17 01:30:19,鎮守府正面海域(1-1),2(道中),進撃,完全勝利!!!S,敵はぐれ艦隊,響,无,加賀改(Lv.42),,加賀改(Lv.42),
2016/05/17 01:29:14,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,初霜,无,加賀改(Lv.42),,加賀改(Lv.42),
2016/05/17 01:27:16,鎮守府正面海域(1-1),3(Boss点),進撃,完全勝利!!!S,敵主力艦隊,若葉,无,大鳳改(Lv.96),,大鳳改(Lv.96),
2016/05/17 01:26:12,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,五月雨,无,大鳳改(Lv.96),,大鳳改(Lv.96),
2016/05/17 01:23:41,鎮守府正面海域(1-1),2(道中),進撃,完全勝利!!!S,敵はぐれ艦隊,五月雨,无,大鳳改(Lv.96),,大鳳改(Lv.96),
2016/05/17 01:22:35,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,綾波,无,大鳳改(Lv.96),,大鳳改(Lv.96),
2016/05/17 01:20:36,鎮守府正面海域(1-1),2(道中),進撃,完全勝利!!!S,敵はぐれ艦隊,五月雨,无,瑞鶴改二甲(Lv.97),,瑞鶴改二甲(Lv.97),
2016/05/17 01:19:07,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,,无,瑞鶴改二甲(Lv.97),,瑞鶴改二甲(Lv.97),
2016/05/17 01:17:30,鎮守府正面海域(1-1),2(道中),進撃,完全勝利!!!S,敵はぐれ艦隊,大潮,无,瑞鶴改二甲(Lv.97),,瑞鶴改二甲(Lv.97),
2016/05/17 01:16:20,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,磯波,无,瑞鶴改二甲(Lv.97),,瑞鶴改二甲(Lv.97),
2016/05/17 01:15:06,鎮守府正面海域(1-1),2(道中),進撃,完全勝利!!!S,敵はぐれ艦隊,,无,瑞鶴改二甲(Lv.97),,瑞鶴改二甲(Lv.97),
2016/05/17 01:14:9,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,,无,瑞鶴改二甲(Lv.97),,瑞鶴改二甲(Lv.97),
2016/05/17 01:11:34,鎮守府正面海域(1-1),2(道中),進撃,完全勝利!!!S,敵はぐれ艦隊,曙,无,翔鶴改二甲(Lv.108),,翔鶴改二甲(Lv.108),
2016/05/17 01:10:30,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,長月,无,翔鶴改二甲(Lv.108),,翔鶴改二甲(Lv.108),
2016/05/17 01:9:19,鎮守府正面海域(1-1),2(道中),進撃,完全勝利!!!S,敵はぐれ艦隊,,无,翔鶴改二甲(Lv.108),,翔鶴改二甲(Lv.108),
2016/05/17 01:08:02,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,子日,无,翔鶴改二甲(Lv.108),,翔鶴改二甲(Lv.108),
2016/05/17 00:59:16,鎮守府正面海域(1-1),3(Boss点),進撃,完全勝利!!!S,敵主力艦隊,天龍,无,加賀改(Lv.118),,加賀改(Lv.118),
2016/05/17 00:58:11,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,望月,无,加賀改(Lv.118),,加賀改(Lv.118),
2016/05/17 00:56:52,鎮守府正面海域(1-1),3(Boss点),進撃,完全勝利!!!S,敵主力艦隊,霞,无,加賀改(Lv.118),,加賀改(Lv.118),
2016/05/17 00:55:45,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,,无,加賀改(Lv.118),,加賀改(Lv.118),
2016/05/17 00:53:36,南方ラバウル基地戦域(34-5 甲),1(道中),出撃,敗北D,南方海域潜水艦哨戒線,,无,まるゆ(Lv.17),,まるゆ(Lv.17),
2016/05/17 00:51:38,南方ラバウル基地戦域(34-5 甲),1(道中),出撃,敗北D,南方海域潜水艦哨戒線,,无,まるゆ(Lv.17),,まるゆ(Lv.17),
2016/05/17 00:49:49,南方ラバウル基地戦域(34-5 甲),1(道中),出撃,敗北D,南方海域潜水艦哨戒線,,无,まるゆ(Lv.16),,まるゆ(Lv.16),
2016/05/17 00:47:55,南方ラバウル基地戦域(34-5 甲),1(道中),出撃,敗北D,南方海域潜水艦哨戒線,,无,まるゆ(Lv.16),,まるゆ(Lv.16),
2016/05/17 00:46:20,南方ラバウル基地戦域(34-5 甲),1(道中),出撃,敗北D,南方海域潜水艦哨戒線,,无,まるゆ(Lv.16),,まるゆ(Lv.16),
2016/05/17 00:44:58,南方ラバウル基地戦域(34-5 甲),1(道中),出撃,敗北D,南方海域潜水艦哨戒線,,无,まるゆ(Lv.16),,まるゆ(Lv.16),
2016/05/17 00:43:32,南方ラバウル基地戦域(34-5 甲),1(道中),出撃,敗北D,南方海域潜水艦哨戒線,,无,まるゆ(Lv.16),,まるゆ(Lv.16),
2016/05/17 00:41:56,南方ラバウル基地戦域(34-5 甲),1(道中),出撃,敗北D,南方海域潜水艦哨戒線,,无,まるゆ(Lv.16),,まるゆ(Lv.16),
2016/05/17 00:39:58,南方ラバウル基地戦域(34-5 甲),1(道中),出撃,敗北D,南方海域潜水艦哨戒線,,无,まるゆ(Lv.15),,まるゆ(Lv.15),
2016/05/17 00:38:14,南方ラバウル基地戦域(34-5 甲),1(道中),出撃,敗北D,南方海域潜水艦哨戒線,,无,まるゆ(Lv.15),,まるゆ(Lv.15),
2016/05/17 00:36:19,南方ラバウル基地戦域(34-5 甲),1(道中),出撃,敗北D,南方海域潜水艦哨戒線,,无,まるゆ(Lv.15),,まるゆ(Lv.15),
2016/05/17 00:27:47,北太平洋戦域(34-7 甲),21(Boss点),進撃,勝利A,北太平洋深海中枢泊地,長良,武蔵改 & 長門改 & 速吸改 & Roma改,大和改(Lv.125),速吸改(Lv.48),大和改(Lv.125),綾波改二(Lv.98)
2016/05/17 00:25:36,北太平洋戦域(34-7 甲),13(道中),進撃,勝利S,中枢泊地 再編成巡洋艦戦隊,,速吸改,大和改(Lv.124),速吸改(Lv.48),大和改(Lv.124),速吸改(Lv.48)
2016/05/17 00:24:20,北太平洋戦域(34-7 甲),10(道中),進撃,勝利A,深海中枢泊地航空隊,,速吸改,大和改(Lv.124),速吸改(Lv.48),大和改(Lv.124),速吸改(Lv.48)
2016/05/17 00:22:05,北太平洋戦域(34-7 甲),7(道中),進撃,勝利S,護衛空母群 B集団,由良,速吸改,大和改(Lv.124),速吸改(Lv.48),長門改(Lv.122),速吸改(Lv.48)
2016/05/17 00:19:40,北太平洋戦域(34-7 甲),5(道中),進撃,勝利S,深海中枢泊地戦艦戦隊,妙高,速吸改,大和改(Lv.124),速吸改(Lv.48),大和改(Lv.124),速吸改(Lv.48)
2016/05/17 00:17:42,北太平洋戦域(34-7 甲),2(道中),出撃,戦術的勝利B,深海中枢泊地潜水艦隊 警戒部隊,,速吸改,大和改(Lv.124),速吸改(Lv.47),秋津洲改(Lv.76),大淀改(Lv.96)
2016/05/17 00:13:14,北太平洋戦域(34-7 甲),5(道中),進撃,勝利A,深海中枢泊地戦艦戦隊,,武蔵改,大和改(Lv.124),速吸改(Lv.47),加賀改(Lv.118),Bismarck drei(Lv.115)
2016/05/17 00:11:36,北太平洋戦域(34-7 甲),2(道中),出撃,戦術的勝利B,深海中枢泊地潜水艦隊 警戒部隊,,无,大和改(Lv.124),速吸改(Lv.47),秋津洲改(Lv.76),霞改二(Lv.96)
2016/05/17 00:05:9,北太平洋戦域(34-7 甲),21(Boss点),進撃,勝利A,北太平洋深海中枢泊地,羽黒,速吸改 & 綾波改二,大和改(Lv.124),速吸改(Lv.47),大和改(Lv.124),Roma改(Lv.114)
2016/05/17 00:03:17,北太平洋戦域(34-7 甲),13(道中),進撃,完全勝利!!!S,中枢泊地 再編成巡洋艦戦隊,,速吸改,大和改(Lv.124),速吸改(Lv.47),大和改(Lv.124),速吸改(Lv.47)
2016/05/17 00:01:41,北太平洋戦域(34-7 甲),10(道中),進撃,勝利A,深海中枢泊地航空隊,,速吸改,大和改(Lv.124),速吸改(Lv.47),大和改(Lv.124),速吸改(Lv.47)
2016/05/16 23:59:58,北太平洋戦域(34-7 甲),7(道中),進撃,勝利S,護衛空母群 B集団,,速吸改,大和改(Lv.124),速吸改(Lv.46),加賀改(Lv.118),速吸改(Lv.46)
2016/05/16 23:57:02,北太平洋戦域(34-7 甲),5(道中),進撃,勝利A,深海中枢泊地戦艦戦隊,黒潮,速吸改,大和改(Lv.124),速吸改(Lv.46),大和改(Lv.124),速吸改(Lv.46)
2016/05/16 23:55:18,北太平洋戦域(34-7 甲),2(道中),出撃,戦術的勝利B,深海中枢泊地潜水艦隊 警戒部隊,,速吸改,大和改(Lv.124),速吸改(Lv.46),秋津洲改(Lv.76),綾波改二(Lv.98)
2016/05/16 22:47:08,南方ラバウル基地戦域(34-5 甲),1(道中),出撃,敗北D,南方海域潜水艦哨戒線,,无,まるゆ(Lv.15),,まるゆ(Lv.15),
2016/05/16 22:45:15,南方ラバウル基地戦域(34-5 甲),1(道中),出撃,敗北D,南方海域潜水艦哨戒線,,无,まるゆ(Lv.15),,まるゆ(Lv.15),
2016/05/16 22:39:51,南方ラバウル基地戦域(34-5 甲),1(道中),出撃,敗北D,南方海域潜水艦哨戒線,,无,まるゆ(Lv.14),,まるゆ(Lv.14),
2016/05/16 22:38:18,南方ラバウル基地戦域(34-5 甲),1(道中),出撃,敗北D,南方海域潜水艦哨戒線,,无,まるゆ(Lv.14),,まるゆ(Lv.14),
2016/05/16 22:36:40,南方ラバウル基地戦域(34-5 甲),1(道中),出撃,敗北D,南方海域潜水艦哨戒線,,无,まるゆ(Lv.14),,まるゆ(Lv.14),
2016/05/16 22:35:07,南方ラバウル基地戦域(34-5 甲),1(道中),出撃,敗北D,南方海域潜水艦哨戒線,,无,まるゆ(Lv.14),,まるゆ(Lv.14),
2016/05/16 22:33:16,南方ラバウル基地戦域(34-5 甲),1(道中),出撃,敗北D,南方海域潜水艦哨戒線,,无,まるゆ(Lv.14),,まるゆ(Lv.14),
2016/05/16 22:31:31,南方ラバウル基地戦域(34-5 甲),1(道中),出撃,敗北D,南方海域潜水艦哨戒線,,无,まるゆ(Lv.14),,まるゆ(Lv.14),
2016/05/16 22:28:42,南方ラバウル基地戦域(34-5 甲),1(道中),出撃,敗北D,南方海域潜水艦哨戒線,,无,まるゆ(Lv.13),,まるゆ(Lv.13),
2016/05/16 22:26:56,南方ラバウル基地戦域(34-5 甲),1(道中),出撃,敗北D,南方海域潜水艦哨戒線,,无,まるゆ(Lv.13),,まるゆ(Lv.13),
2016/05/16 22:24:57,南方ラバウル基地戦域(34-5 甲),1(道中),出撃,敗北D,南方海域潜水艦哨戒線,,无,まるゆ(Lv.13),,まるゆ(Lv.13),
2016/05/16 22:21:13,南方ラバウル基地戦域(34-5 甲),1(道中),出撃,敗北D,南方海域潜水艦哨戒線,,无,まるゆ(Lv.13),,まるゆ(Lv.13),
2016/05/16 22:19:48,南方ラバウル基地戦域(34-5 甲),1(道中),出撃,敗北D,南方海域潜水艦哨戒線,,无,まるゆ(Lv.12),,まるゆ(Lv.12),
2016/05/16 22:18:06,南方ラバウル基地戦域(34-5 甲),1(道中),出撃,敗北D,南方海域潜水艦哨戒線,,无,まるゆ(Lv.12),,まるゆ(Lv.12),
2016/05/16 22:16:27,南方ラバウル基地戦域(34-5 甲),1(道中),出撃,敗北D,南方海域潜水艦哨戒線,,无,まるゆ(Lv.12),,まるゆ(Lv.12),
2016/05/16 22:13:52,南方ラバウル基地戦域(34-5 甲),1(道中),出撃,敗北D,南方海域潜水艦哨戒線,,无,まるゆ(Lv.12),,まるゆ(Lv.12),
2016/05/16 22:11:56,南方ラバウル基地戦域(34-5 甲),1(道中),出撃,敗北D,南方海域潜水艦哨戒線,,无,まるゆ(Lv.12),,まるゆ(Lv.12),
2016/05/16 22:10:00,南方ラバウル基地戦域(34-5 甲),1(道中),出撃,敗北D,南方海域潜水艦哨戒線,,无,まるゆ(Lv.11),,まるゆ(Lv.11),
